"Date","CPU","Mem"
"2016-02-19 16:18:15.105052","0.0","25.12109375"
"2016-02-19 16:18:15.105176","0.0","25.125"
"2016-02-19 16:18:15.105253","0.0","25.125"
"2016-02-19 16:18:15.105364","100.0","25.125"
"2016-02-19 16:18:15.105486","0.0","25.125"
"2016-02-19 16:18:15.105559","0.0","25.125"
"2016-02-19 16:18:15.105642","0.0","25.125"
"2016-02-19 16:18:15.105713","0.0","25.125"
"2016-02-19 16:18:15.105784","0.0","25.12890625"
"2016-02-19 16:18:15.105903","100.0","25.12890625"
"2016-02-19 16:18:15.106005","0.0","25.12890625"
"2016-02-19 16:18:15.106191","0.0","25.12890625"
"2016-02-19 16:18:15.106269","0.0","25.12890625"
"2016-02-19 16:18:15.106343","0.0","25.12890625"
"2016-02-19 16:18:15.106415","0.0","25.1328125"
"2016-02-19 16:18:15.106601","0.0","25.1328125"
"2016-02-19 16:18:15.106722","0.0","25.1328125"
"2016-02-19 16:18:15.106827","0.0","25.13671875"
"2016-02-19 16:18:15.106901","0.0","25.13671875"
"2016-02-19 16:18:15.106988","0.0","25.13671875"
"2016-02-19 16:18:15.107103","0.0","25.13671875"
"2016-02-19 16:18:15.107218","0.0","25.13671875"
"2016-02-19 16:18:15.107295","0.0","25.13671875"
"2016-02-19 16:18:15.107368","0.0","25.13671875"
"2016-02-19 16:18:15.107453","0.0","25.140625"
"2016-02-19 16:18:15.107573","0.0","25.140625"
"2016-02-19 16:18:15.107668","0.0","25.140625"
"2016-02-19 16:18:15.107746","0.0","25.140625"
"2016-02-19 16:18:15.107818","0.0","25.140625"
"2016-02-19 16:18:15.107888","0.0","25.140625"
"2016-02-19 16:18:15.107956","0.0","25.140625"
"2016-02-19 16:18:15.108024","0.0","25.140625"
"2016-02-19 16:18:15.108091","0.0","25.140625"
"2016-02-19 16:18:15.108158","0.0","25.140625"
"2016-02-19 16:18:15.108226","0.0","25.140625"
"2016-02-19 16:18:15.108294","0.0","25.140625"
"2016-02-19 16:18:15.108361","0.0","25.140625"
"2016-02-19 16:18:15.108428","0.0","25.140625"
"2016-02-19 16:18:15.108496","0.0","25.140625"
"2016-02-19 16:18:15.108563","0.0","25.140625"
"2016-02-19 16:18:15.108633","0.0","25.140625"
"2016-02-19 16:18:15.108721","100.0","25.140625"
"2016-02-19 16:18:15.108790","0.0","25.140625"
"2016-02-19 16:18:15.108856","0.0","25.140625"
"2016-02-19 16:18:15.108922","0.0","25.140625"
"2016-02-19 16:18:15.108989","0.0","25.140625"
"2016-02-19 16:18:15.109054","0.0","25.140625"
"2016-02-19 16:18:15.109135","0.0","25.14453125"
"2016-02-19 16:18:15.109205","0.0","25.14453125"
"2016-02-19 16:18:15.109273","0.0","25.14453125"
"2016-02-19 16:18:15.109342","0.0","25.14453125"
"2016-02-19 16:18:15.109421","0.0","25.14453125"
"2016-02-19 16:18:15.109486","0.0","25.14453125"
"2016-02-19 16:18:15.109726","0.0","25.14453125"
"2016-02-19 16:18:15.109806","0.0","25.14453125"
"2016-02-19 16:18:15.109873","0.0","25.14453125"
"2016-02-19 16:18:15.109940","0.0","25.14453125"
"2016-02-19 16:18:15.110005","0.0","25.14453125"
"2016-02-19 16:18:15.110072","0.0","25.14453125"
"2016-02-19 16:18:15.110137","0.0","25.14453125"
"2016-02-19 16:18:15.110200","0.0","25.14453125"
"2016-02-19 16:18:15.110265","0.0","25.14453125"
"2016-02-19 16:18:15.110329","0.0","25.14453125"
"2016-02-19 16:18:15.110393","0.0","25.14453125"
"2016-02-19 16:18:15.110457","0.0","25.14453125"
"2016-02-19 16:18:15.110522","0.0","25.14453125"
"2016-02-19 16:18:15.110586","0.0","25.14453125"
"2016-02-19 16:18:15.110650","0.0","25.14453125"
"2016-02-19 16:18:15.110714","0.0","25.14453125"
"2016-02-19 16:18:15.110779","0.0","25.14453125"
"2016-02-19 16:18:15.110844","0.0","25.14453125"
"2016-02-19 16:18:15.110907","0.0","25.14453125"
"2016-02-19 16:18:15.110972","0.0","25.14453125"
"2016-02-19 16:18:15.111035","0.0","25.14453125"
"2016-02-19 16:18:15.111099","0.0","25.14453125"
"2016-02-19 16:18:15.111163","0.0","25.14453125"
"2016-02-19 16:18:15.111227","0.0","25.14453125"
"2016-02-19 16:18:15.111291","0.0","25.14453125"
"2016-02-19 16:18:15.111356","0.0","25.14453125"
"2016-02-19 16:18:15.111420","0.0","25.14453125"
"2016-02-19 16:18:15.111484","0.0","25.14453125"
"2016-02-19 16:18:15.111548","0.0","25.14453125"
"2016-02-19 16:18:15.111611","0.0","25.14453125"
"2016-02-19 16:18:15.111676","0.0","25.14453125"
"2016-02-19 16:18:15.111740","0.0","25.14453125"
"2016-02-19 16:18:15.111804","0.0","25.14453125"
"2016-02-19 16:18:15.111868","0.0","25.14453125"
"2016-02-19 16:18:15.111933","0.0","25.14453125"
"2016-02-19 16:18:15.111996","0.0","25.14453125"
"2016-02-19 16:18:15.112061","0.0","25.14453125"
"2016-02-19 16:18:15.112125","0.0","25.14453125"
"2016-02-19 16:18:15.112189","0.0","25.14453125"
"2016-02-19 16:18:15.112254","0.0","25.14453125"
"2016-02-19 16:18:15.112318","0.0","25.14453125"
"2016-02-19 16:18:15.112382","0.0","25.14453125"
"2016-02-19 16:18:15.112447","0.0","25.14453125"
"2016-02-19 16:18:15.112511","0.0","25.14453125"
"2016-02-19 16:18:15.112575","0.0","25.14453125"
"2016-02-19 16:18:15.112670","0.0","25.14453125"
"2016-02-19 16:18:15.112735","0.0","25.14453125"
"2016-02-19 16:18:15.112799","0.0","25.14453125"
"2016-02-19 16:18:15.112863","0.0","25.14453125"
"2016-02-19 16:18:15.112927","0.0","25.14453125"
"2016-02-19 16:18:15.112991","0.0","25.14453125"
"2016-02-19 16:18:15.113055","0.0","25.14453125"
"2016-02-19 16:18:15.113119","0.0","25.14453125"
"2016-02-19 16:18:15.113183","0.0","25.14453125"
"2016-02-19 16:18:15.113247","0.0","25.14453125"
"2016-02-19 16:18:15.113311","0.0","25.14453125"
"2016-02-19 16:18:15.113375","0.0","25.14453125"
"2016-02-19 16:18:15.113438","0.0","25.14453125"
"2016-02-19 16:18:15.113502","0.0","25.14453125"
"2016-02-19 16:18:15.113565","0.0","25.14453125"
"2016-02-19 16:18:15.113629","0.0","25.14453125"
"2016-02-19 16:18:15.113693","0.0","25.14453125"
"2016-02-19 16:18:15.113757","0.0","25.14453125"
"2016-02-19 16:18:15.113821","0.0","25.14453125"
"2016-02-19 16:18:15.113884","0.0","25.14453125"
"2016-02-19 16:18:15.113948","0.0","25.14453125"
"2016-02-19 16:18:15.114013","0.0","25.14453125"
"2016-02-19 16:18:15.114078","0.0","25.14453125"
"2016-02-19 16:18:15.114142","0.0","25.14453125"
"2016-02-19 16:18:15.114205","0.0","25.14453125"
"2016-02-19 16:18:15.114269","0.0","25.14453125"
"2016-02-19 16:18:15.114333","0.0","25.14453125"
"2016-02-19 16:18:15.114397","0.0","25.14453125"
"2016-02-19 16:18:15.114466","0.0","25.14453125"
"2016-02-19 16:18:15.114530","0.0","25.14453125"
"2016-02-19 16:18:15.114594","0.0","25.14453125"
"2016-02-19 16:18:15.114658","0.0","25.14453125"
"2016-02-19 16:18:15.114721","0.0","25.14453125"
"2016-02-19 16:18:15.114785","0.0","25.14453125"
